id	arm	review	part	severity	target	file	title	what_is_wrong
F0011	W23	6	c	Major	(other)	`internal/exports/worker.go` — `formatValue` and the CSV branch of `serialize`	CSV cells are written unescaped for spreadsheet formula interpretation	values are written to the CSV exactly as stored, so a text column whose value begins with `=`, `+`, `-`, `@`, a tab or a carriage return is interpreted as a formula when the file is opened in a spreadsheet (CWE-1236), and analytics event fields are attacker-influenced by definition.
F0012	W23	4	c	Major	(other)	internal/exports/worker.go — `serialize` CSV branch / `formatValue`	CSV cells are written without formula-injection neutralization	values coming from customer event data are written into CSV cells verbatim, so a value beginning with `=`, `+`, `-`, `@`, tab or CR is interpreted as a formula when the file is opened in a spreadsheet, and nothing in `formatValue` or the `csv.Writer` (which only handles quoting) neutralizes it.
F0013	W23	3	b	Major	(other)	`internal/exports/worker.go` — `formatValue` and the `FormatCSV` branch of `serialize`	CSV cells are written without neutralising leading formula characters	Cell values come from customer event data, which is ultimately end-user supplied, and are written verbatim, so a value beginning with `=`, `+`, `-`, `@`, tab or carriage return is interpreted as a formula when the exported file is opened in a spreadsheet (RS6: sanitisation that the output sink requires is absent).
F0014	W	4	b	Minor	(other)	`internal/exports/worker.go` — `formatValue`	CSV cells beginning with `=`, `+`, `-` or `@` are formula-injection payloads in a spreadsheet	values are written to CSV verbatim, so an end-user-supplied string stored in an events column reaches the customer's spreadsheet as a formula when the exported file is opened.
F0015	W	3	c	Minor	(other)	`internal/exports/worker.go` — `formatValue` / the CSV branch of `serialize`	CSV values are not guarded against spreadsheet formula interpretation	a value beginning with `=`, `+`, `-` or `@` is written verbatim, and spreadsheet applications interpret those as formulas when the exported file is opened.
F0016	W23	6	b	Minor	(other)	`internal/exports/worker.go` — `formatValue` and the CSV branch of `serialize`	CSV values are written unescaped for spreadsheet consumers	values are written to `encoding/csv` without neutralising a leading `=`, `+`, `-` or `@`, so a customer-supplied event field beginning with `=` is a live formula when the exported file is opened in a spreadsheet (RS6's sink case: the output crosses into an interpreter).
F0017	W	7	a	Major	(other)	`internal/exports/worker.go` — `formatValue` and the `FormatCSV` branch of `serialize`	CSV values are written unescaped into a file customers open in a spreadsheet	Customer-controlled string columns are written into the CSV verbatim, so a value beginning with `=`, `+`, `-`, `@`, tab or carriage return is interpreted as a formula by Excel, LibreOffice and Google Sheets when the exported file is opened.
F0018	W23	8	c	Minor	(other)	`internal/exports/worker.go` — `formatValue`, `out.Write(record)`	CSV values are written without formula-injection defence	Cell values beginning with `=`, `+`, `-` or `@` are interpreted as formulas by spreadsheet applications, and event data can carry attacker-influenced strings.
F0019	W23	7	c	Minor	(other)	internal/exports/worker.go — `formatValue`, `serialize` CSV branch	CSV values are written without formula-injection guarding	A cell whose text begins `=`, `+`, `-`, or `@` is interpreted as a formula when the exported file is opened in a spreadsheet, and event data is customer-supplied text; prefixing such cells with a single quote, or documenting that the files are not spreadsheet-safe, closes it.
F0020	W	6	b	Minor	(other)	internal/exports/worker.go — `formatValue` / the `out.Write(record)` branch of `serialize`	CSV values are written without formula-injection guarding	a cell whose value begins with `=`, `+`, `-`, `@`, tab or CR is executed as a formula when the CSV is opened in a spreadsheet, and event data is customer-supplied free text that reaches this writer unmodified.
F0021	W	1	b	Minor	(other)	`internal/exports/worker.go` — `formatValue` and the CSV branch of `serialize`	CSV values are written without spreadsheet formula neutralisation	a value beginning `=`, `+`, `-`, `@`, tab, or CR is emitted verbatim, and spreadsheet applications interpret such a cell as a formula when the exported file is opened.
F0022	W23	7	b	Minor	(other)	internal/exports/worker.go — `formatValue`	CSV values beginning with `=`, `+`, `-` or `@` are formula-injection payloads	values are written to CSV with no leading-metacharacter neutralisation, so an attacker-controlled event property is interpreted as a formula when the customer opens the export in a spreadsheet.
F0023	W	2	c	Minor	(other)	`internal/exports/worker.go` — `formatValue`	CSV values beginning with `=`, `+`, `-` or `@` are formulas when the file is opened in a spreadsheet	text values are written into the CSV verbatim, so a value the customer's own users supplied can be interpreted as a formula by a spreadsheet application rather than as data.
F0024	W	8	a	Critical	(other)	`internal/api/exports.go` — `(*exportHandler).delete`; `internal/exports/model.go` — `(*Store).Delete`	DELETE /v1/export-schedules/{id} deletes any org's schedule	The handler never reads `auth.OrgFromContext` and `Store.Delete` runs `DELETE FROM export_schedules WHERE id = $1` with no `org_id` predicate, while its sibling `Store.ListByOrg` in the same file does scope on `WHERE org_id = $1` — the tenancy pattern present one screen up was not propagated (R3, security-relevant).
F0025	W23	5	a	Critical	(other)	internal/api/exports.go — `exportHandler.delete`; internal/exports/model.go — `Store.Delete`	DELETE /v1/export-schedules/{id} deletes any org's schedule	The handler takes the id straight from the path and calls `h.store.Delete(ctx, id)`, whose SQL is `DELETE FROM export_schedules WHERE id = $1` with no `org_id` predicate, even though the sibling read path `ListByOrg` scopes every query by org.
F0026	W23	1	c	Critical	(other)	internal/api/exports.go — `(*exportHandler).delete`	DELETE /v1/export-schedules/{id} deletes any org's schedule	`delete` never reads `auth.OrgFromContext` and calls `h.store.Delete(ctx, id)`, whose SQL is `DELETE FROM export_schedules WHERE id = $1` with no `org_id` predicate, while the two sibling handlers in the same file (`create`, `list`) both scope on `org.ID`.
F0027	W	9	c	Critical	(other)	internal/exports/model.go — `(*Store).Delete`, and its caller `internal/api/exports.go` — `(*exportHandler).delete`	DELETE /v1/export-schedules/{id} deletes any org's schedule (IDOR)	`Delete` runs `DELETE FROM export_schedules WHERE id = $1` with no `org_id` predicate and the handler never passes `org.ID`, even though it resolves `auth.OrgFromContext` nowhere in this method — so any authenticated caller can enumerate integer ids and delete other tenants' schedules.
F0028	W	5	b	Critical	(other)	`internal/api/exports.go` — `(*exportHandler).delete`; `internal/exports/model.go` — `(*Store).Delete`	DELETE /v1/export-schedules/{id} deletes any org's schedule (missing tenancy scope)	`delete` reads `org := auth.OrgFromContext` nowhere and calls `h.store.Delete(ctx, id)`, whose SQL is `DELETE FROM export_schedules WHERE id = $1` with no `org_id` predicate, while the sibling read path in the same file (`list` → `ListByOrg(ctx, org.ID)`) and the create path (`OrgID: org.ID`) both scope by org — the tenancy pattern was applied to two of the three new handlers and not the third (R3, security-relevant).
F0029	W	2	a	Critical	(other)	`internal/api/exports.go` — `exportHandler.delete`, line `if err := h.store.Delete(r.Context(), id)`	DELETE /v1/export-schedules/{id} has no tenancy check	The handler takes an integer id straight off the path and calls `Store.Delete(ctx, id)`, whose SQL is `DELETE FROM export_schedules WHERE id = $1` with no `org_id` predicate, even though `org := auth.OrgFromContext(...)` is available two handlers up and `ListByOrg` in the same `Store` scopes every read by org.
F0030	W23	2	a	Critical	(other)	internal/api/exports.go — `(*exportHandler).delete`; internal/exports/model.go — `(*Store).Delete`	DELETE /v1/export-schedules/{id} has no tenancy predicate	`delete` takes the id straight from the path and calls `h.store.Delete(ctx, id)`, whose SQL is `DELETE FROM export_schedules WHERE id = $1` with no `org_id` predicate, while the sibling read path in the same diff (`list` → `ListByOrg` → `WHERE org_id = $1`) does scope by org — the org-scoping pattern was propagated to the read and not to the write.
F0031	W	8	c	Critical	(other)	`internal/api/exports.go` — `(*exportHandler).delete`; `internal/exports/model.go` — `(*Store).Delete`	DELETE /v1/export-schedules/{id} has no tenant scoping	`delete` is the only handler in the file that never calls `auth.OrgFromContext(r.Context())`, and `Store.Delete` is `DELETE FROM export_schedules WHERE id = $1` with no `org_id` predicate, while its siblings `ListByOrg` (`WHERE org_id = $1`) and `create` (`OrgID: org.ID`) both scope by org.
F0032	W23	2	c	Critical	(other)	internal/api/exports.go — `(*exportHandler).delete`; internal/exports/model.go — `(*Store).Delete`	DELETE /v1/export-schedules/{id} is not scoped to the caller's org	The handler never reads `auth.OrgFromContext` and `Store.Delete` runs `DELETE FROM export_schedules WHERE id = $1`, so an authenticated caller from any org deletes any other org's schedule by guessing a BIGSERIAL id — the sibling handler `list` in the same file does scope its query with `org.ID`, and `create` does set `OrgID` from the context, so the org-scoping pattern exists in this diff and only `delete` skips it.
F0033	W23	8	b	Critical	(other)	internal/api/exports.go — `exportHandler.delete`	DELETE /v1/export-schedules/{id} is not scoped to the caller's org	`create` and `list` both read `auth.OrgFromContext(r.Context())` and scope on it (`schedule.OrgID = org.ID`, `h.store.ListByOrg(ctx, org.ID)`), but `delete` never calls `OrgFromContext` and passes the raw path id straight to `Store.Delete`, whose SQL is `DELETE FROM export_schedules WHERE id = $1` with no org predicate.
F0034	W23	5	b	Critical	(other)	`internal/api/exports.go` — `exportHandler.delete`; `internal/exports/model.go` — `Store.Delete`	DELETE /v1/export-schedules/{id} is not scoped to the caller's org	`delete` is the only handler that never calls `auth.OrgFromContext`, and `Store.Delete` executes `DELETE FROM export_schedules WHERE id = $1` with no `org_id` predicate, so any authenticated caller can delete any org's schedule by naming its id.
F0035	W	7	a	Critical	(other)	`internal/api/exports.go` — `(*exportHandler).delete`	DELETE /v1/export-schedules/{id} is not scoped to the caller's org	`delete` is the only one of the three handlers that never calls `auth.OrgFromContext`, and `Store.Delete` (`internal/exports/model.go`) runs `DELETE FROM export_schedules WHERE id = $1` with no `org_id` predicate, so any authenticated caller can delete any org's schedule by guessing a `BIGSERIAL` id.
F0036	W	3	b	Critical	(other)	internal/api/exports.go — `exportHandler.delete`; internal/exports/model.go — `Store.Delete`	DELETE /v1/export-schedules/{id} is not scoped to the caller's org	`delete` never calls `auth.OrgFromContext` and `Store.Delete` issues `DELETE FROM export_schedules WHERE id = $1`, so the only check on the id is that it parses as an integer, while the sibling read path `ListByOrg` does scope by `org_id`.
F0037	W	4	c	Critical	(other)	internal/api/exports.go — `exportHandler.delete`; internal/exports/model.go — `Store.Delete`	DELETE /v1/export-schedules/{id} is not scoped to the caller's org	`delete` never calls `auth.OrgFromContext` and `Store.Delete` runs `DELETE FROM export_schedules WHERE id = $1` with no `org_id` predicate, while its two siblings in the same file (`create` sets `OrgID: org.ID`, `list` calls `ListByOrg(ctx, org.ID)`) do scope by org.
F0038	W	1	b	Critical	(other)	`internal/api/exports.go` — `exportHandler.delete`; `internal/exports/model.go` — `Store.Delete`	DELETE /v1/export-schedules/{id} is not scoped to the caller's org	`delete` never calls `auth.OrgFromContext` and `Store.Delete` runs `DELETE FROM export_schedules WHERE id = $1`, so any authenticated org can delete any other org's schedule by guessing a `BIGSERIAL` id, while its two siblings in the same file (`create` sets `OrgID: org.ID`, `list` calls `ListByOrg(ctx, org.ID)`) do apply the tenancy predicate.
F0039	W	6	a	Critical	(other)	internal/api/exports.go — `exportHandler.delete`; internal/exports/model.go — `Store.Delete`	DELETE /v1/export-schedules/{id} is not scoped to the caller's org	`delete` never calls `auth.OrgFromContext` and `Store.Delete` runs `DELETE FROM export_schedules WHERE id = $1`, so the only check on the id is that it parses as an integer, while the sibling read path `list`/`ListByOrg` in the same two files does scope on `org_id` (R3, security-relevant propagation gap; the org helper the fix needs already exists in this diff and is used twice, at exports.go `create` and `list`).
F0040	W	8	b	Critical	(other)	internal/api/exports.go — `exportHandler.delete`; internal/exports/model.go — `Store.Delete`	DELETE /v1/export-schedules/{id} is not scoped to the caller's org	`delete` never calls `auth.OrgFromContext` and passes only the path id to `Store.Delete`, whose statement is `DELETE FROM export_schedules WHERE id = $1` with no tenancy predicate, while the sibling read path in the same file scopes every query through `ListByOrg(ctx, org.ID)`.
F0041	W23	3	c	Critical	(other)	`internal/api/exports.go` — `exportHandler.delete`, and `internal/exports/model.go` — `Store.Delete`	DELETE /v1/export-schedules/{id} is not scoped to the caller's org	`delete` never reads `auth.OrgFromContext` and `Store.Delete` runs `DELETE FROM export_schedules WHERE id = $1`, so any authenticated org can delete any other org's schedule by guessing a BIGSERIAL id, while the sibling read path `ListByOrg` does scope on `org_id`.
F0042	W23	9	b	Critical	(other)	internal/api/exports.go — `exportHandler.delete`, calling `internal/exports/model.go` `Store.Delete(ctx, id)` (`DELETE FROM export_schedules WHERE id = $1`)	DELETE /v1/export-schedules/{id} is not scoped to the caller's org	`delete` never reads `auth.OrgFromContext` and the store query has no `org_id` predicate, while the sibling read path `ListByOrg` in the same file does scope by org — the tenancy pattern was propagated to the read path and missed on the destructive path (R3, security-relevant).
F0043	W	4	a	Critical	(other)	internal/api/exports.go — `(*exportHandler).delete`, and internal/exports/model.go — `(*Store).Delete`	DELETE /v1/export-schedules/{id} is not scoped to the caller's org	`delete` reads `id` from the path and calls `h.store.Delete(r.Context(), id)` with no `org_id` predicate, while the sibling read path `list` correctly narrows with `h.store.ListByOrg(r.Context(), org.ID)` — the same handler file already establishes the tenancy pattern and this one method skips it (R3, security-relevant).
F0044	W	7	b	Critical	(other)	internal/api/exports.go — `exportHandler.delete`; internal/exports/model.go — `Store.Delete`	DELETE /v1/export-schedules/{id} is not scoped to the caller's org	`delete` reads `id` from the path and calls `h.store.Delete(r.Context(), id)`, whose SQL is `DELETE FROM export_schedules WHERE id = $1`, while the sibling handler on the same struct resolves `org := auth.OrgFromContext(r.Context())` and goes through `ListByOrg(ctx, org.ID)` — so the org predicate that every other read carries is absent on the only destructive route.
F0045	W23	6	c	Critical	(other)	`internal/api/exports.go` — `exportHandler.delete`; `internal/exports/model.go` — `Store.Delete`	DELETE /v1/export-schedules/{id} is not scoped to the caller's org	"`delete` reads `org := auth.OrgFromContext` nowhere and calls `st.db.ExecContext(ctx, ""DELETE FROM export_schedules WHERE id = $1"", id)`, so the row is selected by a caller-supplied integer alone while the sibling read path `ListByOrg` correctly filters `WHERE org_id = $1`."
F0046	W23	7	c	Critical	(other)	internal/api/exports.go — `exportHandler.delete`; internal/exports/model.go — `Store.Delete`	DELETE /v1/export-schedules/{id} is not scoped to the caller's org	`delete` reads `org := auth.OrgFromContext` nowhere and passes the raw path id to `Store.Delete`, whose SQL is `DELETE FROM export_schedules WHERE id = $1`, so any authenticated org can delete any other org's schedule by guessing a BIGSERIAL id.
F0047	W23	1	a	Critical	(other)	internal/api/exports.go — `exportHandler.delete`; internal/exports/model.go — `Store.Delete`	DELETE /v1/export-schedules/{id} is not scoped to the caller's org	`delete` reads only the path id and calls `h.store.Delete(ctx, id)`, whose SQL is `DELETE FROM export_schedules WHERE id = $1`, so the org from `auth.OrgFromContext` is never used as a predicate.
F0048	W23	1	b	Critical	(other)	internal/api/exports.go — `(*exportHandler).delete`; internal/exports/model.go — `(*Store).Delete`	DELETE /v1/export-schedules/{id} is not scoped to the caller's org	`delete` reads the id from the path and calls `h.store.Delete(ctx, id)`, which issues `DELETE FROM export_schedules WHERE id = $1` with no `org_id` predicate, even though `auth.OrgFromContext` is already used two functions above and the sibling read path `ListByOrg` does scope by org.
F0049	W23	4	c	Critical	(other)	internal/api/exports.go — `exportHandler.delete`; internal/exports/model.go — `Store.Delete`	DELETE /v1/export-schedules/{id} is not scoped to the caller's org	`delete` takes the id straight from the path and calls `h.store.Delete(ctx, id)`, whose SQL is `DELETE FROM export_schedules WHERE id = $1` with no `org_id` predicate, even though the sibling read path on the same store (`ListByOrg`, `WHERE org_id = $1`) establishes that org scoping is this resource's tenancy rule and `auth.OrgFromContext` is already available in the same handler file.
F0050	W23	3	a	Critical	(other)	`internal/api/exports.go` — `(*exportHandler).delete`, and `internal/exports/model.go` — `(*Store).Delete`	DELETE /v1/export-schedules/{id} is not scoped to the caller's org	the handler parses `id` from the path and calls `h.store.Delete(ctx, id)` with no `org_id` predicate, while `list` in the same file correctly derives `org := auth.OrgFromContext(r.Context())` and calls `ListByOrg(ctx, org.ID)`.
F0051	W23	9	c	Critical	(other)	internal/api/exports.go — `(*exportHandler).delete`, and internal/exports/model.go — `(*Store).Delete`	DELETE endpoint deletes any org's schedule (cross-tenant IDOR)	`delete` is the only handler in the change that never calls `auth.OrgFromContext`, and it passes the caller-supplied path id straight to `Store.Delete`, whose SQL is `DELETE FROM export_schedules WHERE id = $1` with no `org_id` predicate.
F0052	W23	2	c	Minor	(other)	internal/api/exports.go — handler set; internal/exports/model.go — `Schedule.Enabled`	DELETE is documented as stopping future runs but no way to pause a schedule exists	`Enabled` is written `true` at creation, is indexed in the migration and filtered on by `Due`, yet no route or store method ever changes it, so the only way to stop a schedule is to delete it and lose the credentials with it.
F0053	W	9	b	Critical	(other)	`internal/api/exports.go` — `(*exportHandler).delete`, and `internal/exports/model.go` — `(*Store).Delete`	DELETE is not scoped to the caller's org — any authenticated tenant can delete another tenant's schedule	`delete` parses `id` from the path and calls `h.store.Delete(ctx, id)`, which executes `DELETE FROM export_schedules WHERE id = $1` with no `org_id` predicate, even though the sibling read path in the same diff (`ListByOrg` → `WHERE org_id = $1`) establishes that org scoping is this resource's tenancy rule (R3, security-relevant propagation gap: the handler does not even call `auth.OrgFromContext`, unlike `create` and `list` on the adjacent lines).
F0054	W	3	a	Critical	(other)	`internal/api/exports.go` — `exportHandler.delete`; `internal/exports/model.go` — `Store.Delete` (`DELETE FROM export_schedules WHERE id = $1`).	DELETE is not scoped to the caller's org — any tenant can delete any tenant's schedule	`delete` parses `{id}` and passes it straight to `Store.Delete` with no `org_id` predicate, while every sibling path in the same change scopes by org — `list` calls `ListByOrg(ctx, org.ID)`, `create` sets `OrgID: org.ID`, and `Worker.export` filters `WHERE org_id = $1` — so the tenancy pattern is propagated to three of four call sites and missed at the destructive one (R3, security-relevant).
F0055	W23	5	c	Critical	(other)	`internal/api/exports.go` — `exportHandler.delete`, and `internal/exports/model.go` — `Store.Delete` (`DELETE FROM export_schedules WHERE id = $1`)	DELETE is not scoped to the caller's org, so any org can delete any schedule	`delete` is the only one of the three handlers that never calls `auth.OrgFromContext`, and `Store.Delete` filters on `id` alone, so an authenticated caller can delete another organization's export schedule by guessing a sequential `BIGSERIAL` id.
F0056	W23	3	b	Critical	(other)	`internal/api/exports.go` — `(*exportHandler).delete`, and `internal/exports/model.go` — `(*Store).Delete`	DELETE is not tenant-scoped — any org can delete any org's schedule	The handler parses `id` from the path and calls `h.store.Delete(r.Context(), id)` without ever reading `auth.OrgFromContext`, and the SQL is `DELETE FROM export_schedules WHERE id = $1` with no `org_id` predicate, so authentication is checked but authorization is not.
F0057	W	5	a	Critical	(other)	`internal/api/exports.go` — `(*exportHandler).delete`; `internal/exports/model.go` — `(*Store).Delete`	DELETE of an export schedule is not scoped to the caller's org	`delete` reads `org := auth.OrgFromContext` nowhere and calls `h.store.Delete(ctx, id)`, whose SQL is `DELETE FROM export_schedules WHERE id = $1` with no `org_id` predicate, while every sibling read path in the same diff (`ListByOrg` → `WHERE org_id = $1`) and the worker query (`WHERE org_id = $1`) do scope by org.
F0058	W23	9	c	Minor	(other)	internal/api/exports.go — `(*exportHandler).delete`	DELETE reports 204 for an id that does not exist	`Store.Delete` discards the `sql.Result`, so a delete matching zero rows is indistinguishable from a successful one.
F0059	W	6	a	Minor	(other)	internal/api/exports.go — `exportHandler.delete`; internal/exports/model.go — `Store.Delete`	DELETE reports 204 for ids that do not exist	`ExecContext`'s result is discarded, so a request for an id that was never created is indistinguishable from a successful deletion.
F0060	W	8	a	Minor	(other)	`internal/api/exports.go` — `(*exportHandler).delete`	DELETE returns 204 for an id that does not exist	`Store.Delete`'s `ExecContext` result is discarded, so a delete that matched no row is indistinguishable from one that deleted a schedule.
F0061	W	3	c	Critical	(other)	`internal/api/exports.go` — `exportHandler.delete`; `internal/exports/model.go` — `Store.Delete`	DELETE route is not scoped to the caller's org	`delete` is the only one of the three handlers that never calls `auth.OrgFromContext` (`create` and `list` both do, and `list` routes through `Store.ListByOrg` with `WHERE org_id = $1`), and `Store.Delete` issues `DELETE FROM export_schedules WHERE id = $1` with no tenancy predicate, so the sole check on this path is that the caller is authenticated at all.
F0062	W	7	a	Minor	(other)	`internal/exports/schedule.go` — `NextRun`, `time.Date(..., loc)` and the `AddDate(0, 0, 1)` loop	DST transitions are unhandled in NextRun	When the configured `hour_of_day` does not exist on a spring-forward day in `loc`, `time.Date` normalizes to a neighbouring instant rather than reporting the gap, and `TestNextRun` has no case covering either transition.
F0063	W23	3	b	Minor	(other)	`internal/exports/schedule.go` — `NextRun`, `time.Date(..., s.HourOfDay, 0, 0, 0, loc)` and `next.AddDate(0, 0, 1)`	DST transitions shift a daily schedule's local hour	On a spring-forward day the requested wall-clock hour may not exist and Go normalises it forward silently, and `AddDate` on a transition day moves the instant by 23 or 25 hours, so the window and the fire time disagree with the previous day's by an hour.
F0064	W	2	a	Minor	(other)	`internal/exports/schedule.go` — `NextRun`, `time.Date(local.Year(), local.Month(), local.Day(), s.HourOfDay, 0, 0, 0, loc)` and the `next.AddDate(0, 0, 1)` loop	Daily schedules shift by an hour across a DST transition	`time.Date` normalizes a wall-clock hour that does not exist on a spring-forward day and silently picks the first of the two occurrences on a fall-back day, so `hour_of_day = 2` in a European zone fires at an unintended instant twice a year.
F0065	W23	2	b	Critical	(other)	"`internal/exports/worker.go` — `Worker.runSchedule`, the `w.log.Error(""export failed"", ..., ""destination"", s.Destination, ...)` call"	Every export failure logs the whole `Destination`, including the secret key (RS4)	The entire `Destination` struct is passed as a slog attribute, so both `AccessKey` and `SecretKey` are rendered into the log line by any handler (text via `fmt`, JSON via the same json tags).
F0066	W23	8	b	Minor	(other)	internal/api/exports.go — `exportHandler.list`; internal/exports/model.go — `Store.ListByOrg`	GET /v1/export-schedules is unpaginated	`ListByOrg` selects every row for the org with no limit or cursor and the handler serializes all of them.
F0067	W23	2	b	Minor	(other)	`internal/exports/schedule.go` — `NextRun`, `local.Add(time.Hour).Truncate(time.Hour).UTC()`	Hourly `NextRun` truncates against UTC, not the customer's zone	`time.Truncate` operates on absolute time since the zero instant, so the result is always a UTC hour boundary regardless of `loc`, and a customer in a zone with a sub-hour offset gets runs at :30 or :45 past their local hour.
F0068	W	2	a	Critical	(other)	"`internal/exports/worker.go` — `objectKey`, `fmt.Sprintf(""%s-%s.%s"", s.Dataset, at.Format(""2006-01-02""), s.Format)`"	Hourly schedules overwrite their own object 23 times a day	"The object key carries only the date, so every run of an `hourly` schedule on the same day produces the identical key and `client.Put` overwrites the previous object, contradicting `docs/scheduled-exports.md` (""no run overwrites an object an earlier run wrote"", ""Concatenate everything a schedule has produced and you have the dataset with no gaps"")."
F0069	W	2	a	Minor	(other)	"`internal/api/router.go` — the three `mux.Handle(""... /v1/export-schedules"", authed(...))` registrations"	Is there a rate limiter in front of the new routes?	The new endpoints are wrapped only in `authed`, and the outer chain visible in the diff is `withRequestID(withRecovery(mux))`; `POST /v1/export-schedules` is an unbounded row-creating endpoint whose rows each schedule recurring warehouse queries, but the limiter may live inside `authed` or at a gateway this diff does not show.
F0070	W23	9	c	Major	(other)	internal/exports/worker.go — `serialize`, the JSONL branch `record[col] = values[i]`	JSONL and CSV do not carry the same values for the same row	"The CSV branch passes every scanned value through `formatValue` (`[]byte` → string, `time.Time` → RFC 3339 UTC), while the JSONL branch hands the raw `any` to `encoding/json`, which base64-encodes any `[]byte` and renders `time.Time` in its own layout — but docs/scheduled-exports.md states JSONL carries ""those same keys and the same values"" and that ""Timestamps are RFC 3339 in UTC""."
F0071	W	4	c	Critical	(other)	internal/exports/worker.go — `serialize`, the `else` branch `record[col] = values[i]`	JSONL exports base64-encode every text and bytea column	"`rows.Scan` into `*any` yields `[]byte` for text, varchar, uuid, json and bytea columns under the standard SQL drivers, and `encoding/json` marshals `[]byte` as base64, so the JSONL branch emits `{""name"":""YWNtZQ==""}` where the CSV branch — which routes the same value through the `formatValue` helper five lines above — emits `acme`; docs/scheduled-exports.md states JSONL carries ""one object per line with those same keys and the same values""."
