id	arm	review	part	severity	target	file	title	what_is_wrong
F0011	W2	3	c	Critical	app/api/routes/settings.py	`app/api/routes/settings.py` — `list_deliveries`, `.filter(webhook_models.WebhookDelivery.endpoint_id == endpoint_id)`	`GET /v1/settings/webhook-endpoints/{id}/deliveries` is not scoped to the caller's organization	The query filters on the caller-supplied `endpoint_id` only, with no join to `WebhookEndpoint.org_id == user.org_id`, while every sibling route in the same file (`get_profile`, `list_api_keys`, `list_webhook_endpoints`, and `create_webhook_endpoint`) does scope by `user.org_id`.
F0012	W2	3	a	Critical	app/api/routes/settings.py	`app/api/routes/settings.py` — `list_deliveries()`	`GET /webhook-endpoints/{endpoint_id}/deliveries` is not scoped to the caller's organization	The query filters only on `WebhookDelivery.endpoint_id` and never joins to `WebhookEndpoint.org_id == user.org_id`, while its sibling `list_webhook_endpoints` in the same file does filter by `org_id` — the tenancy pattern was propagated to one of the two new read routes and not the other (R3, security-relevant).
F0013	W	2	c	Critical	app/api/routes/settings.py	app/api/routes/settings.py — `list_deliveries`, `.filter(webhook_models.WebhookDelivery.endpoint_id == endpoint_id)`	`GET /webhook-endpoints/{id}/deliveries` has no organization scope	the query filters only on the path parameter, so any authenticated user can enumerate `endpoint_id` values and read another organization's delivery history; the two sibling handlers added in the same file, `create_webhook_endpoint` and `list_webhook_endpoints`, both scope on `user.org_id`, so this is the one site the tenancy pattern was not propagated to (R3, security-relevant).
F0014	W	1	c	Critical	app/api/routes/settings.py	`app/api/routes/settings.py` — `list_deliveries` (filters only `WebhookDelivery.endpoint_id == endpoint_id`)	`GET /webhook-endpoints/{id}/deliveries` has no organization scoping	the endpoint id comes straight from the path and is never checked against `user.org_id`, unlike its three siblings in the same file (`get_profile`, `list_api_keys` and `list_webhook_endpoints` all filter on `user.org_id`) — R3, incomplete propagation of a security-relevant pattern.
F0015	W2	4	a	Critical	app/api/routes/settings.py	`app/api/routes/settings.py` — `list_deliveries`	`GET /webhook-endpoints/{id}/deliveries` has no tenancy filter	The query filters only on `WebhookDelivery.endpoint_id` while its two sibling handlers in the same file (`list_api_keys`, `list_webhook_endpoints`) both filter on `org_id == user.org_id`, so the org-scoping pattern was propagated to two of three new/adjacent readers and skipped on the third (R3, security-relevant).
F0016	W	2	a	Critical	app/api/routes/settings.py	`app/api/routes/settings.py` — `list_deliveries`	`GET /webhook-endpoints/{id}/deliveries` is not scoped to the caller's organization	The query filters only on `WebhookDelivery.endpoint_id == endpoint_id` and never joins to `WebhookEndpoint.org_id == user.org_id`, even though the sibling route `list_webhook_endpoints` in the same file does filter on `org_id` (R3: the tenancy predicate was propagated to two of the three new routes and skipped on the third).
F0017	N	6	b	Critical	app/api/routes/settings.py	`app/api/routes/settings.py` — `list_deliveries`, the `.filter(WebhookDelivery.endpoint_id == endpoint_id)` clause	`GET /webhook-endpoints/{id}/deliveries` is not scoped to the caller's organization	the query filters only on the path parameter and never joins to `WebhookEndpoint.org_id == user.org_id`, so any authenticated user of any tenant can read any endpoint's deliveries by guessing a small integer id — and every sibling handler in the same file (`get_profile`, `list_api_keys`, `list_webhook_endpoints`) does filter on `user.org_id`, so this is R3 incomplete propagation of the file's own tenancy pattern into the one new route that omits it.
F0018	W2	1	c	Minor	app/api/routes/settings.py	`app/api/routes/settings.py` — `list_deliveries()`, `.order_by(WebhookDelivery.created_at.desc()).limit(limit)`; `app/webhooks/delivery.py` — `_claim_batch()`, `.order_by(m.WebhookDelivery.next_attempt_at)`	`ORDER BY created_at` is not a total order	Both orderings are on timestamps that tie in practice — a fan-out writes every row of one event with the same `created_at`, and `enqueue_for_event` sets `next_attempt_at` identically for all of them — so the order among tied rows is undefined (R57).
F0019	W	2	c	Major	app/api/routes/settings.py	"app/api/routes/settings.py — `create_webhook_endpoint`, `if not parsed.scheme.startswith(""http"") or not parsed.netloc`"	`create_webhook_endpoint` accepts cleartext `http://` although the documentation says HTTPS only	"`startswith(""http"")` matches `http`, `https` and any scheme beginning with those letters, while `docs/webhooks.md` states ""Only `https://` URLs are accepted"" — the documented control is not the implemented one."
F0020	W2	5	c	Major	app/api/routes/settings.py	`app/api/routes/settings.py` — `list_deliveries`'s `.order_by(WebhookDelivery.created_at.desc()).limit(limit)`; same shape at `app/webhooks/delivery.py` — `_claim_batch`'s `.order_by(m.WebhookDelivery.next_attempt_at).limit(BATCH_SIZE)`	`created_at DESC` is not a total order, so the deliveries page cuts through ties	Both queries order on a wall-clock timestamp with no unique tie-break, and the tie is the normal case here rather than an edge case — `created_at` defaults to Postgres `now()`, which is transaction-start time, so every row that `enqueue_for_event` fans out for one event in one transaction has a byte-identical `created_at` (R57).
F0021	W2	2	c	Minor	app/api/routes/settings.py	`app/api/routes/settings.py` — `list_deliveries`, `.order_by(WebhookDelivery.created_at.desc()).limit(limit)`	`created_at DESC` with no tie-break gives no total order for the deliveries listing	`created_at` is a wall-clock default applied per row, and `enqueue_for_event`'s `add_all` writes a whole fanout within one transaction at effectively identical timestamps, so the order among tied rows is undefined and the cut at `limit` is non-deterministic (R57).
F0022	W	3	c	Minor	app/api/routes/settings.py	`app/api/routes/settings.py` — `list_deliveries()`, `.order_by(WebhookDelivery.created_at.desc()).limit(limit)`	`created_at` alone is not a total order for the deliveries listing	rows fanned out for one event are inserted in a single transaction and therefore share an identical `now()` default, so the ordering among them is undefined and the top-`limit` cut through a tie is nondeterministic (R57).
F0023	W2	5	a	Major	app/api/routes/settings.py	`app/api/routes/settings.py` — `list_deliveries` (`order_by(created_at.desc())`); `app/webhooks/delivery.py` — `_claim_batch` (`order_by(next_attempt_at)`)	`created_at` alone is not a total order for the delivery listing or the claim queue	both orderings use a wall-clock timestamp with no unique tiebreak, and both are written in bursts — `enqueue_for_event`'s `add_all` gives every row of one event the same `datetime.utcnow()`, and `next_attempt_at` values collide by construction (R57).
F0024	W	1	b	Minor	app/api/routes/settings.py	app/api/routes/settings.py — `list_deliveries`, `.order_by(WebhookDelivery.created_at.desc()).limit(limit)`	`created_at` is not a total order, so the deliveries listing can be nondeterministic	`created_at` is a wall-clock value with no uniqueness guarantee, and bulk enqueues write many rows within the same clock tick, so ties are ordered arbitrarily by the planner (R57); `_claim_batch`'s `order_by(next_attempt_at)` has the same property.
F0025	N	6	a	Major	app/api/routes/settings.py	app/api/routes/settings.py — `list_deliveries`, `.order_by(WebhookDelivery.created_at.desc()).limit(limit)`; app/webhooks/delivery.py — `_claim_batch`, `.order_by(next_attempt_at)`	`created_at` is used as an ordering key without a total order	both queries order on a wall-clock timestamp defaulted to `now()`, which in Postgres is transaction-start time — and since `enqueue_for_event` inserts every row for one event in a single transaction, ties are guaranteed rather than rare, so neither ordering is total (R57).
F0026	W	4	b	Minor	app/api/routes/settings.py	app/api/routes/settings.py — `list_deliveries`, `.order_by(WebhookDelivery.created_at.desc()).limit(limit)`	`docs/webhooks.md` ordering claim versus the query	`created_at` is a wall-clock value with no uniqueness, and a batch enqueue writes many rows at the same instant, so the order among tied rows is undefined (R57).
F0027	W	5	b	Major	app/api/routes/settings.py	"`app/api/routes/settings.py` — `create_webhook_endpoint`, `if not parsed.scheme.startswith(""http"") or not parsed.netloc`"	`docs/webhooks.md` says only `https://` is accepted; the code accepts `http://` and `httpx://`	"`startswith(""http"")` is a prefix test over an unbounded scheme space, so `http`, `https`, `httpx` and `http-anything` all pass, while the doc asserts a strict `https://` allowlist — the check is a best-effort surface test documented as an enforceable boundary (R49 class (c) presented as class (a))."
F0028	W	6	b	Minor	app/api/routes/settings.py	app/api/routes/settings.py — `EndpointIn.event_types`	`event_types` accepts arbitrary strings	the field is a bare `list[str]` with no membership check against the event types the system emits and no length bound.
F0029	W2	2	c	Minor	app/api/routes/settings.py	`app/api/routes/settings.py` — `EndpointIn.event_types: list[str] = []`	`event_types` accepts arbitrary strings with no validation	any string is accepted and stored in JSONB, and `enqueue_for_event` compares against it exactly, so a typo produces a subscription that matches nothing.
F0030	W2	3	b	Major	app/api/routes/settings.py	`app/api/routes/settings.py` — `EndpointIn.event_types`; `app/events/dispatcher.py` — `WEBHOOK_EVENT_TYPES`	`event_types` is accepted unvalidated against a dispatch allowlist that lives in another module	`EndpointIn.event_types: list[str] = []` accepts arbitrary strings with no membership check, no item length cap, and no list length cap, while the actual deliverable set is the three-element `WEBHOOK_EVENT_TYPES` hardcoded in `dispatcher.py` — the boundary does not validate against the class that defines what is deliverable (RS3/R18).
F0031	W2	4	c	Major	app/api/routes/settings.py	app/api/routes/settings.py — `EndpointIn` (`event_types: list[str] = []`) and `create_webhook_endpoint`	`event_types` is accepted unvalidated at the request boundary	the request model validates only that the field is a list of strings, so any string — a typo, an empty string, an arbitrarily long value, or thousands of entries — is persisted into the JSONB column and later compared against real event types in `enqueue_for_event`.
F0032	W	6	c	Major	app/api/routes/settings.py	`app/api/routes/settings.py` — `EndpointIn.event_types: list[str] = []`; `app/events/dispatcher.py` — `WEBHOOK_EVENT_TYPES`	`event_types` is accepted unvalidated, and the authoritative event-type set is duplicated	the request model accepts any list of strings with no membership check against `WEBHOOK_EVENT_TYPES`, which is the only place the deliverable set is defined and which lives in a module the route does not import (R2: the set of valid values exists once and the boundary that must enforce it cannot see it).
F0033	N	4	b	Major	app/api/routes/settings.py	`app/api/routes/settings.py` — `EndpointIn.event_types`, `create_webhook_endpoint`	`event_types` is accepted without validation against any known event type	`event_types: list[str] = []` accepts any strings, unbounded in count and length, and nothing checks them against the event types the system emits (RS3 — a new request parameter validated neither at the schema level nor in business logic).
F0034	W2	5	a	Major	app/api/routes/settings.py	`app/api/routes/settings.py` — `create_webhook_endpoint`, `EndpointIn.event_types`	`event_types` is accepted without validation against any known event-type set	`event_types: list[str] = []` is typed but never validated at the boundary — an unknown string, a duplicate, or a 10,000-element list is stored verbatim into JSONB (RS3: a type declaration is not validation).
F0035	N	3	b	Minor	app/api/routes/settings.py	`app/api/routes/settings.py` — `EndpointIn.event_types: list[str] = []`	`event_types` is accepted without validation against known event names	Any string is accepted, and an unrecognised value silently matches nothing in `enqueue_for_event`'s filter.
F0036	W	2	a	Minor	app/api/routes/settings.py	`app/api/routes/settings.py` — `EndpointIn.event_types: list[str] = []`	`event_types` is accepted without validation against known event types	Any string list is accepted and stored, so a typo like `invoice.payed` is persisted and silently matches nothing in `enqueue_for_event`.
F0037	W	4	a	Major	app/api/routes/settings.py	`app/api/routes/settings.py` — `create_webhook_endpoint`, `EndpointIn`	`event_types` is accepted without validation against the emitted set	"`event_types: list[str] = []` is stored verbatim with no membership check, no length cap and no per-element length cap, so `[""invoice.payed""]` is accepted as a valid subscription (RS3: a type annotation is not validation)."
F0038	W	5	c	Major	app/api/routes/settings.py	`app/api/routes/settings.py` — `EndpointIn.event_types`; `app/events/dispatcher.py` — `WEBHOOK_EVENT_TYPES`	`event_types` is neither validated nor reconciled with the dispatcher's event set	`event_types` accepts any list of arbitrary strings of any length with no membership check, while the only event types that can ever be enqueued are the three hardcoded in `WEBHOOK_EVENT_TYPES` in a different module (RS3: validation absent at the schema level; R2: the authoritative event-type set lives in one module and the API that filters on it knows nothing about it).
F0039	W	2	c	Minor	app/api/routes/settings.py	app/api/routes/settings.py — `EndpointIn.event_types: list[str] = []`, stored verbatim by `create_webhook_endpoint`	`event_types` values are never validated against the event types the system emits	any string is accepted, so a typo like `invoice.payed` is persisted and `enqueue_for_event`'s membership test silently never matches it.
F0040	W2	3	b	Critical	app/api/routes/settings.py	`app/api/routes/settings.py` — `create_webhook_endpoint`	`http://` endpoints are accepted and there is no SSRF guard	"`parsed.scheme.startswith(""http"")` admits plaintext `http://` — `docs/webhooks.md` says ""Only `https://` URLs are accepted"" (R29/R49) — and nothing rejects loopback, link-local, or RFC1918 hosts, so the URL is an unvalidated externally-supplied parameter that becomes a server-issued request (RS3, unvalidated value reaching a sink)."
F0041	N	4	c	Major	app/api/routes/settings.py	app/api/routes/settings.py — `list_deliveries` (`limit`), `EndpointIn.event_types`	`limit` and `event_types` are unvalidated at the boundary	`limit: int = Query(50, ge=1)` has no upper bound, and `event_types: list[str] = []` accepts arbitrary strings of arbitrary count with no membership check against `WEBHOOK_EVENT_TYPES` and no length cap (RS3).
F0042	W2	3	b	Major	app/api/routes/settings.py	`app/api/routes/settings.py` — `list_deliveries`, `limit: int = Query(50, ge=1)`	`limit` has a floor but no ceiling	The bound is one-sided — `ge=1` with no `le=`, so any caller can request an arbitrary row count from a table whose `payload` and `response_body` columns are unbounded JSONB and TEXT (RS3).
F0043	W	5	c	Major	app/api/routes/settings.py	`app/api/routes/settings.py` — `list_deliveries`, `limit: int = Query(50, ge=1)`	`limit` has a floor but no ceiling	The query parameter is bounded below by `ge=1` but has no `le`, so a caller can request an arbitrarily large page (RS3: the boundary validates one side of the range only).
F0044	W	4	a	Major	app/api/routes/settings.py	`app/api/routes/settings.py` — `list_deliveries` (`limit: int = Query(50, ge=1)`)	`limit` has a floor but no ceiling	`Query(50, ge=1)` bounds the parameter below but not above, so `?limit=100000000` is a valid request that the handler passes straight to `.limit()` (RS3: the validation is present but incomplete in the direction that costs resources).
F0045	W	4	b	Minor	app/api/routes/settings.py	app/api/routes/settings.py — `list_deliveries`, `limit: int = Query(50, ge=1)`	`limit` has a floor but no ceiling	`ge=1` bounds the parameter below but nothing bounds it above.
F0046	W	1	a	Major	app/api/routes/settings.py	`app/api/routes/settings.py` — `list_deliveries()`, `limit: int = Query(50, ge=1)`	`limit` has a floor but no ceiling	the query parameter is bounded below by `ge=1` but has no `le`, so a caller can request any integer, and each row's `to_dict()` is materialized from a table whose `payload` column is unbounded JSONB.
F0047	N	2	c	Major	app/api/routes/settings.py	app/api/routes/settings.py — `list_deliveries()` (`limit: int = Query(50, ge=1)`)	`limit` has a floor but no ceiling	the query parameter is validated only on its lower bound, so a caller may request an unbounded number of rows (RS3 — validation at the boundary is present but incomplete).
F0048	W2	1	c	Major	app/api/routes/settings.py	`app/api/routes/settings.py` — `list_deliveries()`, `limit: int = Query(50, ge=1)`	`limit` has a lower bound but no upper bound	The `Query` constraint bounds the parameter from below only, so `?limit=100000000` is accepted and passed straight into `.limit()` (RS3 — a boundary parameter validated in one direction).
F0049	W	2	a	Major	app/api/routes/settings.py	`app/api/routes/settings.py` — `list_deliveries`, `limit: int = Query(50, ge=1)`	`limit` has a lower bound but no upper bound	`ge=1` is declared and `le` is not, so the caller controls the result-set size without ceiling (RS3).
F0050	W2	3	a	Minor	app/api/routes/settings.py	`app/api/routes/settings.py` — `list_deliveries()`, `limit: int = Query(50, ge=1)`	`limit` has a lower bound but no upper bound	`ge=1` is declared without a matching `le`, so `?limit=1000000` is accepted and passed straight to `.limit()`.
F0051	N	3	b	Major	app/api/routes/settings.py	`app/api/routes/settings.py` — `list_deliveries`, `limit: int = Query(50, ge=1)`	`limit` has a lower bound but no upper bound	`ge=1` is set but `le` is not, so a caller can request an arbitrarily large page (RS3: a request parameter validated only in one direction at the boundary).
F0052	W	4	c	Major	app/api/routes/settings.py	`app/api/routes/settings.py` — `list_deliveries`, `limit: int = Query(50, ge=1)`	`limit` has a lower bound but no upper bound	the query parameter constrains only the lower end, so `?limit=100000000` is accepted by validation and passed straight into `.limit()` (RS3: validation present at the boundary but incomplete on the side that matters).
F0053	N	3	a	Major	app/api/routes/settings.py	app/api/routes/settings.py — `list_deliveries`, `limit: int = Query(50, ge=1)`	`limit` has a lower bound but no upper bound	the query parameter constrains only the minimum, so `?limit=100000000` is accepted and passed straight into `.limit()` (RS3: boundary parameter validated in one direction only).
F0054	W2	4	c	Major	app/api/routes/settings.py	app/api/routes/settings.py — `list_deliveries` (`limit: int = Query(50, ge=1)`)	`limit` has a lower bound but no upper bound	the query parameter constrains only the minimum, so a caller can request an arbitrarily large page.
F0055	W2	6	a	Major	app/api/routes/settings.py	app/api/routes/settings.py — `list_deliveries`, `limit: int = Query(50, ge=1)`	`limit` has a lower bound but no upper bound	the query parameter is validated for a floor but not a ceiling, so `?limit=100000000` is accepted at the schema level and passed straight into `.limit()` (RS3: the boundary validates one side of the range only).
F0056	N	5	c	Major	app/api/routes/settings.py	app/api/routes/settings.py — `list_deliveries` (`limit: int = Query(50, ge=1)`), `EndpointIn.event_types: list[str] = []`	`limit` has no upper bound and `event_types` is unvalidated	`Query(50, ge=1)` bounds the parameter from below only, and `event_types` accepts an arbitrarily long list of arbitrary strings that is written straight into a JSONB column with no membership check, no length cap, and no element-length cap — validation absent at the schema boundary rather than deep in business logic (RS3).
F0057	N	4	a	Major	app/api/routes/settings.py	app/api/routes/settings.py — `list_deliveries` `limit: int = Query(50, ge=1)`; `EndpointIn.event_types: list[str] = []`	`limit` has no upper bound and `event_types` is unvalidated (RS3)	`ge=1` bounds only the low side, so `?limit=100000000` is accepted, and `event_types` accepts any list of arbitrary-length strings with no membership check against the known event types and no cap on list length; `EndpointIn.url` is likewise an unconstrained `str` validated only by an `urlparse` prefix test deep in the handler rather than at the schema.
F0058	W	6	c	Major	app/api/routes/settings.py	`app/api/routes/settings.py` — `list_deliveries`, `limit: int = Query(50, ge=1)`	`limit` is bounded below but not above	the query parameter constrains only the lower bound, so `?limit=10000000` is accepted and passed straight to `.limit()` (RS3: a boundary parameter reaching a query with only half its range validated).
F0059	W2	5	b	Major	app/api/routes/settings.py	app/api/routes/settings.py — `list_deliveries`, `limit: int = Query(50, ge=1)`	`limit` is bounded below but not above (RS3)	`ge=1` is present but there is no `le`, so a caller can request an arbitrarily large page of deliveries, each row carrying a JSONB payload.
F0060	W	3	b	Major	app/api/routes/settings.py	`app/api/routes/settings.py` — `list_deliveries()`, `limit: int = Query(50, ge=1)`	`limit` on the deliveries endpoint has a floor but no ceiling	the boundary validation is half-applied — `ge=1` rejects zero and negatives but nothing caps the upper end (RS3: validation at the schema level, incomplete).
F0061	W	3	c	Major	app/api/routes/settings.py	`app/api/routes/settings.py` — `list_deliveries()`, `limit: int = Query(50, ge=1)`	`limit` on the deliveries endpoint has a floor but no ceiling	the query parameter is bounded below but not above, so `?limit=10000000` is accepted and passed straight to `.limit()` (RS3: a boundary parameter validated on one side only).
F0062	W	6	b	Major	app/api/routes/settings.py	app/api/routes/settings.py — `list_deliveries` (`limit: int = Query(50, ge=1)`)	`limit` on the deliveries endpoint has no upper bound	the query parameter declares a lower bound but no `le`, so `?limit=100000000` is accepted and passed straight to `.limit()` (RS3: a new request parameter not bounded at the schema level).
F0063	W	2	c	Major	app/api/routes/settings.py	app/api/routes/settings.py — `list_deliveries`, `limit: int = Query(50, ge=1)`	`limit` on the deliveries listing has a floor but no ceiling	the parameter is validated only from below, so `?limit=100000000` is accepted and passed straight into `.limit()` (RS3: validation at the boundary is present but incomplete on the side that matters).
F0064	W2	4	a	Major	app/api/routes/settings.py	`app/api/routes/settings.py` — `list_deliveries`, `limit: int = Query(50, ge=1)`	`limit` on the deliveries route has a floor but no ceiling	The bound is one-sided — `ge=1` with no `le`, on a query against an append-only table (RS3: the boundary parameter is only half-validated).
F0065	W2	1	a	Major	app/api/routes/settings.py	app/api/routes/settings.py — `list_deliveries`, `limit: int = Query(50, ge=1)`	`limit` on the deliveries route has a floor but no ceiling	The query parameter is validated only for its lower bound, so any caller-supplied integer is accepted and passed straight to `.limit(limit)` (RS3: a new request parameter validated at the schema level in one direction only).
F0066	W2	3	c	Major	app/api/routes/settings.py	`app/api/routes/settings.py` — `list_deliveries`, `limit: int = Query(50, ge=1)`	`limit` on the deliveries route has a floor but no ceiling	`ge=1` bounds the parameter from below only, so `?limit=100000000` is accepted and passed straight to `.limit()` (RS3 — the boundary validates one direction of the range).
F0067	W	5	b	Major	app/api/routes/settings.py	`app/api/routes/settings.py` — `list_deliveries`, `limit: int = Query(50, ge=1)`	`limit` on the deliveries route has a floor but no ceiling	the constraint bounds only the low side, so `?limit=100000000` is accepted by the schema and passed straight into `.limit()` — validation is present at the boundary but incomplete in the direction that costs resources (RS3).
F0068	W	5	a	Major	app/api/routes/settings.py	`app/api/routes/settings.py` — `list_deliveries`, `limit: int = Query(50, ge=1)`	`limit` on the deliveries route has a floor but no ceiling (RS3)	the parameter is validated at the schema level for its lower bound only, so a caller may pass `limit=100000000` and the query executes with no cap.
F0069	W2	2	c	Major	app/api/routes/settings.py	`app/api/routes/settings.py` — `list_deliveries`, `limit: int = Query(50, ge=1)`	`limit` on the deliveries route has a lower bound but no upper bound	`ge=1` is declared and no `le` is, so any caller-supplied integer is accepted (RS3).
F0070	W2	2	a	Minor	app/api/routes/settings.py	`app/api/routes/settings.py` — `list_deliveries`, `limit: int = Query(50, ge=1)`	`limit` on the deliveries route has a lower bound but no upper bound	`ge=1` is declared with no matching `le`, so a caller may request `limit=100000000` and the query will attempt to materialize it.
F0071	W2	5	a	Major	app/api/routes/settings.py	`app/api/routes/settings.py` — `list_deliveries`, `limit: int = Query(50, ge=1)`	`list_deliveries` has a lower bound on `limit` but no upper bound	`ge=1` is declared without a matching `le`, so an arbitrarily large `limit` is accepted and passed straight to `.limit()`.
F0072	W2	2	c	Critical	app/api/routes/settings.py	`app/api/routes/settings.py` — `list_deliveries`	`list_deliveries` has no organization filter, so any authenticated user reads any organization's delivery history	the handler filters only on the caller-supplied `endpoint_id` and never joins to `WebhookEndpoint.org_id == user.org_id`, unlike its three siblings in the same file — `list_api_keys`, `list_webhook_endpoints` and `create_webhook_endpoint` all scope on `user.org_id` (R3, security-relevant propagation gap).
F0073	W	3	a	Critical	app/api/routes/settings.py	app/api/routes/settings.py — `list_deliveries`, the `.filter(webhook_models.WebhookDelivery.endpoint_id == endpoint_id)` line	`list_deliveries` has no organization predicate, so any authenticated user reads any tenant's webhook payloads	The query filters only on the caller-supplied `endpoint_id` and never joins to `WebhookEndpoint.org_id == user.org_id`, while every sibling handler in the same file (`get_profile`, `list_api_keys`, and the sibling added in this same diff, `list_webhook_endpoints`) scopes by `user.org_id` — R3 incomplete pattern propagation on a tenancy predicate.
F0074	N	2	a	Critical	app/api/routes/settings.py	`app/api/routes/settings.py` — `list_deliveries`, `.filter(WebhookDelivery.endpoint_id == endpoint_id)`	`list_deliveries` has no organization scope	the query filters only on the path-supplied `endpoint_id` and never joins `WebhookEndpoint.org_id == user.org_id`, unlike its sibling `list_webhook_endpoints` two functions above which does filter on `org_id`.
F0075	N	3	b	Critical	app/api/routes/settings.py	`app/api/routes/settings.py` — `list_deliveries`, the `.filter(WebhookDelivery.endpoint_id == endpoint_id)` clause	`list_deliveries` has no organization scope — any authenticated user reads any tenant's webhook payloads	The query filters on the caller-supplied `endpoint_id` only and never joins back to `WebhookEndpoint.org_id == user.org_id`, so `endpoint_id` is an unauthenticated object reference.
