id	arm	review	part	severity	target	file	title	what_is_wrong
F0012	W12	9	b	Critical	app/api/routes/settings.py	"`app/api/routes/settings.py` — `create_webhook_endpoint`, `if not parsed.scheme.startswith(""http"") or not parsed.netloc`; `app/webhooks/delivery.py` — `httpx.AsyncClient(..., follow_redirects=True)`"	URL validation admits plaintext HTTP and internal addresses, and the client follows redirects, making this a server-side request forgery primitive	"`scheme.startswith(""http"")` accepts `http`, `httpx`, `httpfoo` and any other prefix match rather than an exact membership test, `docs/webhooks.md` states ""Only `https://` URLs are accepted"" while the code accepts `http://`, and nothing rejects loopback, link-local (`169.254.169.254`), or RFC1918 hosts (RS3: an unvalidated boundary value reaching a network sink; R49: the doc claims a control the code does not implement)."
F0013	W23	3	b	Minor	app/api/routes/settings.py	app/api/routes/settings.py — `EndpointIn`	`EndpointIn.event_types` accepts unbounded, unnormalised input	the list has no length cap, no per-item length cap and no de-duplication, and `url` has no maximum length, so a caller can store a multi-megabyte JSONB array that `enqueue_for_event` then scans per event.
F0014	W23	3	c	Major	app/api/routes/settings.py	`app/api/routes/settings.py` — `class EndpointIn`, `url: str` and `event_types: list[str] = []`	`EndpointIn` accepts unbounded strings and an unbounded list straight into JSONB	Neither field has a length or cardinality bound and unknown fields are accepted silently, so a request can carry a multi-megabyte `url` or a hundred-thousand-element `event_types`, both of which are persisted verbatim (`url` as `TEXT`, `event_types` as `JSONB`) (RS3).
F0015	W	2	a	Major	app/api/routes/settings.py	`app/api/routes/settings.py` — `EndpointIn` and `create_webhook_endpoint`	`EndpointIn` validates almost nothing, and the URL check sits in the handler rather than the schema	`url: str` and `event_types: list[str] = []` accept an unbounded-length URL, an unbounded list of arbitrary strings, and duplicates, and the only real check (`urlparse`) lives in the handler body rather than at the schema level (RS3), while nothing caps how many endpoints one org may register.
F0016	W12	8	c	Major	app/api/routes/settings.py	`app/api/routes/settings.py` — `class EndpointIn(BaseModel)`, fields `url: str` and `event_types: list[str] = []`	`EndpointIn` validates nothing beyond types (RS3)	`url` is an unbounded `str` with only a post-hoc `urlparse` prefix check, and `event_types` is an unbounded list of arbitrary strings that goes straight into a JSONB column with no membership check — validation is done inside the handler rather than at the schema boundary.
F0017	W12	5	b	Major	app/api/routes/settings.py	`app/api/routes/settings.py` — `class EndpointIn`, `url: str` and `event_types: list[str] = []`	`EndpointIn` validates nothing beyond types, and nothing caps endpoints per org (RS3)	`url` is a bare `str` with no length bound and only the handler-level scheme check, `event_types` is an unbounded list of arbitrary strings never checked against any known event type, and `create_webhook_endpoint` inserts without counting the caller's existing endpoints — the schema layer performs no validation at all, which is exactly what RS3 requires it to do.
F0018	W12	1	b	Major	app/api/routes/settings.py	`app/api/routes/settings.py` — `list_deliveries`, `.order_by(WebhookDelivery.created_at.desc()).limit(limit)`	`GET .../deliveries` orders by a column with no total order and paginates on it	`created_at` defaults to `now()`, which in Postgres is transaction-start time and therefore IDENTICAL for every row `enqueue_for_event` inserts in one transaction, so all deliveries fanned out from a single event tie exactly and `LIMIT` cuts through the tie arbitrarily (R57).
F0019	W2	9	a	Critical	app/api/routes/settings.py	`app/api/routes/settings.py` — `list_deliveries`, `.filter(WebhookDelivery.endpoint_id == endpoint_id)`	`GET /webhook-endpoints/{endpoint_id}/deliveries` has no organization filter	"The query is scoped by the caller-supplied `endpoint_id` alone and never joins to `WebhookEndpoint.org_id == user.org_id`, so any authenticated user of any tenant can enumerate any other tenant's deliveries — while `docs/webhooks.md` claims the endpoint ""returns the most recent attempts for an endpoint belonging to your organization"" (R49 overstated control)."
F0020	W2	5	c	Critical	app/api/routes/settings.py	`app/api/routes/settings.py` — `list_deliveries`	`GET /webhook-endpoints/{endpoint_id}/deliveries` has no tenancy filter (IDOR)	the query filters only on `WebhookDelivery.endpoint_id` and never joins to `WebhookEndpoint.org_id == user.org_id`, so any authenticated user can enumerate integer endpoint ids and read other organizations' delivery rows. Cross-cutting verification: the two sibling routes in this same file, `list_api_keys` and the newly added `list_webhook_endpoints`, both apply `filter(... .org_id == user.org_id)` — this is the established pattern in the changed file and the new route is the one instance that omits it (R3, security-relevant).
F0021	W12	3	a	Critical	app/api/routes/settings.py	`app/api/routes/settings.py` — `list_deliveries()`	`GET /webhook-endpoints/{endpoint_id}/deliveries` is not scoped to the caller's organization	the query filters only on `WebhookDelivery.endpoint_id == endpoint_id` and never joins to `WebhookEndpoint.org_id == user.org_id`, even though the sibling handler `list_webhook_endpoints()` added in the same file and the same diff does apply exactly that org filter.
F0022	W2	1	a	Critical	app/api/routes/settings.py	`app/api/routes/settings.py` — `list_deliveries()`	`GET /webhook-endpoints/{id}/deliveries` has no tenancy predicate	the query filters only on `WebhookDelivery.endpoint_id`, with no check that the endpoint belongs to `user.org_id`, while both sibling routes in the same file (`list_api_keys`, `list_webhook_endpoints`) do filter on `org_id` — the pattern is present in the diff and this one call site skipped it.
F0023	W	6	b	Critical	app/api/routes/settings.py	`app/api/routes/settings.py` — `list_deliveries`	`GET /webhook-endpoints/{id}/deliveries` is not scoped to the caller's organization	The query filters on `WebhookDelivery.endpoint_id == endpoint_id` only, with no join back to `WebhookEndpoint.org_id == user.org_id`, while the two sibling handlers added in the same diff (`list_api_keys`, `list_webhook_endpoints`) both filter on `org_id` — the tenancy predicate was applied to two of three peers (R3 incomplete pattern propagation, security-relevant; RS3).
F0024	W12	3	c	Critical	app/api/routes/settings.py	`app/api/routes/settings.py` — `list_deliveries`	`GET /webhook-endpoints/{id}/deliveries` is not scoped to the caller's organization	The query filters only on `WebhookDelivery.endpoint_id == endpoint_id` and never joins to `WebhookEndpoint.org_id == user.org_id`, while the two sibling handlers in the same file (`list_api_keys`, `list_webhook_endpoints`) both filter on `org_id` — the tenancy predicate present on every peer route is missing on this one (R3, incomplete pattern propagation, security-relevant).
F0025	W2	3	b	Critical	app/api/routes/settings.py	`app/api/routes/settings.py` — `list_deliveries`	`GET /webhook-endpoints/{id}/deliveries` is not scoped to the caller's organization	the query filters only on `WebhookDelivery.endpoint_id == endpoint_id` and never joins to `WebhookEndpoint.org_id == user.org_id`, so `endpoint_id` is a bare object reference under the caller's control.
F0026	W2	2	a	Critical	app/api/routes/settings.py	`app/api/routes/settings.py` — `list_deliveries`, the `.filter(WebhookDelivery.endpoint_id == endpoint_id)` clause	`GET /webhook-endpoints/{id}/deliveries` is not scoped to the caller's organization	the query filters only on the path-supplied `endpoint_id` and never joins to `WebhookEndpoint.org_id == user.org_id`, so any authenticated user of any organization can enumerate any other organization's delivery history by incrementing the id.
F0027	W2	2	b	Critical	app/api/routes/settings.py	`app/api/routes/settings.py` — `list_webhook_endpoints`, via `app/webhooks/models.py` — `WebhookEndpoint.to_dict`	`GET /webhook-endpoints` returns every endpoint's signing secret	"`to_dict()` includes `""signing_secret"": self.signing_secret` and is used both by the create route (where returning the secret once is intended) and by the list route, directly contradicting `docs/webhooks.md` — ""The response is the only place the signing secret appears — it cannot be read back afterwards""."
F0028	W12	9	a	Minor	app/api/routes/settings.py	`app/api/routes/settings.py` — `list_deliveries`, `.order_by(WebhookDelivery.created_at.desc())`	`ORDER BY created_at DESC` has no tiebreaker	`created_at` defaults to `now()`, which is transaction-start time in Postgres, so every row inserted by one `enqueue_for_event` shares a value and their relative order is undefined (R57).
F0029	W2	1	b	Major	app/api/routes/settings.py	`app/api/routes/settings.py` — `list_deliveries()` (`.order_by(WebhookDelivery.created_at.desc()).limit(limit)`)	`ORDER BY created_at DESC` is not a total order	`created_at` is a wall-clock timestamp with no uniqueness, and `enqueue_for_event` inserts every row of a fan-out in one statement, so a batch of deliveries shares an identical `created_at` and their relative order is undefined (R57).
F0030	W12	2	c	Minor	app/api/routes/settings.py	`app/api/routes/settings.py` — `list_deliveries`; `app/webhooks/delivery.py` — `_claim_batch`	`ORDER BY created_at` has no tie-break (R57)	Both order by a timestamp with no unique second key, and `created_at`'s Python-side `_now()` default is called per row inside one `add_all`, so a fan-out batch can produce identical values. What breaks in production: The order among same-instant deliveries is undefined, so the `limit(50)` window is non-deterministic across repeated calls and any future keyset cursor built on this column will skip or repeat rows at the tie — append `, id` to both `ORDER BY` clauses before a cursor is added.
F0031	W12	8	b	Major	app/api/routes/settings.py	`app/api/routes/settings.py` — `list_deliveries`, `.order_by(WebhookDelivery.created_at.desc()).limit(limit)`	"`ORDER BY created_at` has no total order, so the ""most recent attempts"" page is non-deterministic"	`created_at` defaults to `now()`, which is transaction-scoped in Postgres, so every delivery row inserted by one `enqueue_for_event` call shares a byte-identical timestamp, and the sort has no tie-break — R57.
F0032	W2	8	c	Minor	app/api/routes/settings.py	`app/api/routes/settings.py` — `list_deliveries` (`.order_by(WebhookDelivery.created_at.desc()).limit(limit)`)	`ORDER BY created_at` is not a total order	`created_at` defaults to `now()`, which in Postgres is transaction-start time, so all deliveries enqueued for one event in one transaction share a byte-identical timestamp and their relative order under `LIMIT` is undefined (R57).
F0033	W	5	c	Major	app/api/routes/settings.py	`app/api/routes/settings.py` — `create_webhook_endpoint`	`POST /webhook-endpoints` has no rate limit and no per-org cap	The new mutation route has neither a rate limiter nor a bound on how many endpoints an organization may register (RS2).
F0034	W	9	c	Major	app/api/routes/settings.py	`app/api/routes/settings.py` — the three new routes; `app/webhooks/delivery.py::enqueue_for_event` `.filter(… active.is_(True))`	`active` is filtered on but nothing can ever set it false, and secrets cannot be rotated	`WebhookEndpoint.active` defaults `True`, is the predicate that decides whether an endpoint receives events, and no route in the diff writes it — there is no DELETE, no PATCH, and no secret-rotation endpoint, so a registered endpoint is permanent and a leaked secret is unrevocable.
F0035	W12	9	b	Major	app/api/routes/settings.py	`app/api/routes/settings.py` — `create_webhook_endpoint`, `list_webhook_endpoints`, `list_deliveries`	`create_webhook_endpoint` and the two new read routes have no rate limiting and no bound on inputs	Three new routes are added with no rate limiter, `EndpointIn.url` and `EndpointIn.event_types` have no length or element bounds, and `limit: int = Query(50, ge=1)` has a lower bound but no upper one (RS2; RS3 for the unbounded fields).
F0036	W23	2	c	Minor	app/api/routes/settings.py	`app/api/routes/settings.py` — `create_webhook_endpoint`, `session.flush()` then `return endpoint.to_dict()`	`create_webhook_endpoint` returns 201 before its transaction commits	The response is built from a flushed-but-uncommitted row, so a commit failure at `session_scope` exit produces a 500 for a caller that has already been handed an `id` — and, under the current `to_dict`, a signing secret for an endpoint that does not exist.
F0037	W23	4	b	Minor	app/api/routes/settings.py	`app/api/routes/settings.py` — `create_webhook_endpoint`, `session.flush()` then `return endpoint.to_dict()`	`create_webhook_endpoint` returns 201 before the transaction commits	The response — including the id and the one-time signing secret — is built after `flush` but inside the `with session_scope()` block, so a commit failure at scope exit still leaves the client holding a secret for an endpoint that does not exist.
F0038	W	3	a	Minor	app/api/routes/settings.py	`app/api/routes/settings.py` — `list_deliveries`	`created_at DESC` is not a total order for the deliveries feed	deliveries enqueued in the same batch share a `created_at` to sub-second precision, so the order among ties is undefined and two calls with the same `limit` can return different row sets (R57).
F0039	W	3	c	Minor	app/api/routes/settings.py	`app/api/routes/settings.py` — `list_deliveries`, `.order_by(WebhookDelivery.created_at.desc())`	`created_at` is not a total order for the deliveries listing	All rows a single `enqueue_for_event` writes share one transaction timestamp under `DEFAULT now()`, so ties are the normal case and the order among them is undefined (R57); with a plain `limit` and no cursor the impact is confined to a shuffled page, but adding pagination later on this key would skip rows.
F0040	W12	6	a	Minor	app/api/routes/settings.py	app/api/routes/settings.py — `list_deliveries`, `.order_by(WebhookDelivery.created_at.desc()).limit(limit)`; app/webhooks/delivery.py — `_claim_batch`, `.order_by(m.WebhookDelivery.next_attempt_at)`	`created_at` ordering has no tie-break, so the deliveries listing has no total order	Both queries order on a wall-clock timestamp with no unique tie-break, and both are exactly the fan-out case where ties are the norm rather than the edge — `enqueue_for_event` inserts every row for one event with the same `next_attempt_at` and the same `created_at` (R57).
F0041	W2	2	b	Minor	app/api/routes/settings.py	`app/api/routes/settings.py` — `list_deliveries`, `.order_by(WebhookDelivery.created_at.desc()).limit(limit)`	`created_at`-ordered listings have no total order	`created_at` defaults to `_now()` per row, and all deliveries fanned out from one event are created in a single flush, so they routinely tie; with a `LIMIT` cutting through a tie the set of rows returned is undefined (R57).
F0042	W12	9	c	Minor	app/api/routes/settings.py	`app/api/routes/settings.py` — `EndpointIn.event_types: list[str] = []`	`event_types` accepts arbitrary strings with no check against the emitted set	no validation ties the supplied strings to the event types the system actually emits, and there is no length cap on the list.
F0043	W2	1	c	Minor	app/api/routes/settings.py	`app/api/routes/settings.py` — `EndpointIn.event_types: list[str] = []`	`event_types` accepts arbitrary strings with no length or size bound	the field is unbounded in both element length and list length, and its values are persisted to JSONB and later compared in `enqueue_for_event`.
F0044	W	4	b	Major	app/api/routes/settings.py	`app/api/routes/settings.py` — `EndpointIn.event_types: list[str] = []`	`event_types` accepts arbitrary strings with no validation	Any string is stored and later compared against the real event type in `enqueue_for_event`, so a typo (`invoice.payed`) is accepted at registration and matches nothing forever (RS3 — validation deferred out of the schema into a comparison deep in business logic).
F0045	W2	8	c	Minor	app/api/routes/settings.py	`app/api/routes/settings.py` — `EndpointIn.event_types`	`event_types` entries are accepted without validation or a length bound	any list of arbitrary strings of any length is accepted and stored in JSONB, with no check against the event types the system actually emits.
F0046	W2	1	b	Minor	app/api/routes/settings.py	`app/api/routes/settings.py` — `EndpointIn.event_types: list[str] = []`	`event_types` entries are not validated against known event types	"the field accepts any list of strings with no membership check and no length bound, so a typo like `""invoice.payed""` is stored and silently matches nothing."
F0047	W	3	b	Minor	app/api/routes/settings.py	`app/api/routes/settings.py` — `EndpointIn.event_types: list[str] = []`	`event_types` is accepted as arbitrary free text	the field is typed `list[str]` with no membership check against the set of event types the product emits, and the value is stored straight into JSONB and later compared in `enqueue_for_event`'s `event_type in endpoint.event_types`.
F0048	W2	6	a	Major	app/api/routes/settings.py	`app/api/routes/settings.py` — `EndpointIn.event_types: list[str] = []`, against `app/events/dispatcher.py` — `WEBHOOK_EVENT_TYPES`	`event_types` is accepted as arbitrary strings and never reconciled with the dispatcher's emitted set	the API accepts any list of strings as a subscription filter, and `enqueue_for_event` matches it with `event_type in endpoint.event_types` against the three values hardcoded in `WEBHOOK_EVENT_TYPES`, with nothing linking the two (R12: the enum group and its consumers are not cross-checked).
F0049	W2	7	c	Minor	app/api/routes/settings.py	`app/api/routes/settings.py` — `EndpointIn`	`event_types` is accepted unvalidated and `url` is unbounded	`event_types: list[str] = []` accepts any strings including typos and an unbounded list, and `url: str` has no length constraint, both at the schema layer where the constraint belongs.
F0050	W12	7	b	Major	app/api/routes/settings.py	app/api/routes/settings.py — `EndpointIn.event_types: list[str] = []`; app/events/dispatcher.py — `WEBHOOK_EVENT_TYPES`	`event_types` is accepted unvalidated and can never match the dispatcher's allowlist	The create route accepts any list of arbitrary strings with no membership check against `WEBHOOK_EVENT_TYPES`, the closed set the dispatcher will actually emit, and no length or element-size bound (RS3; R42: the allowlist and the accepted set are derived independently).
F0051	W12	6	b	Major	app/api/routes/settings.py	app/api/routes/settings.py — `EndpointIn.event_types: list[str] = []`; app/events/dispatcher.py — `WEBHOOK_EVENT_TYPES`	`event_types` is accepted unvalidated and cannot match what the dispatcher emits	The create route stores any list of arbitrary strings with no membership check against the only set of types the dispatcher will ever enqueue for, and the class of emitted webhook types is hardcoded as a literal set in the dispatcher rather than derived from the event catalogue (RS3 unvalidated boundary input; R42 class-membership derived from a supplied list).
F0052	W	4	c	Major	app/api/routes/settings.py	`app/api/routes/settings.py` — `EndpointIn.event_types: list[str] = []`; `app/events/dispatcher.py` — `WEBHOOK_EVENT_TYPES`; `app/webhooks/delivery.py` — `if not endpoint.event_types or event_type in endpoint.event_types`	`event_types` is accepted unvalidated and has no shared definition with the emitting allowlist	"any list of arbitrary strings is stored as a subscription filter, while the authoritative set of types that can ever be emitted lives as a separate literal set in `dispatcher.py` with no relationship between the two (R18: an allowlist whose two halves are maintained independently; R55: the empty list doubles as ""subscribe to everything"", so ""no types configured yet"" and ""deliberately all types"" are the same in-band value)."
F0053	W	1	b	Major	app/api/routes/settings.py	app/api/routes/settings.py — `EndpointIn.event_types`; app/events/dispatcher.py — `WEBHOOK_EVENT_TYPES`	`event_types` is accepted unvalidated and is gated a second time by a hardcoded set	"the API accepts any list of arbitrary strings with no check against the event types the system actually emits, while `dispatch` independently gates on a hardcoded three-member `WEBHOOK_EVENT_TYPES` set that exists nowhere else — two copies of ""which events are deliverable"", neither reachable from the other (R2/R3)."
F0054	W	1	a	Major	app/api/routes/settings.py	`app/api/routes/settings.py` — `EndpointIn.event_types: list[str] = []`; `app/webhooks/delivery.py` — `_finish(..., response.text)` into `WebhookDelivery.response_body`	`event_types` is accepted unvalidated and the response body is stored unbounded	`event_types` is typed but not validated — no membership check against the types we emit, no length cap, no per-string length cap — and `response.text` is read in full from a customer-controlled server and persisted into an unbounded `TEXT` column (RS3 — validation at the boundary, and an unbounded external value crossing into storage).
F0055	W2	9	c	Major	app/api/routes/settings.py	`app/api/routes/settings.py` — `EndpointIn.event_types: list[str] = []`	`event_types` is accepted unvalidated and unbounded	The list is typed but not validated against the emitting set — `dispatcher.WEBHOOK_EVENT_TYPES`, which the same diff defines — so an unknown or misspelled type is stored, and the list has no length or element-length bound (RS3).
F0056	W12	3	c	Major	app/api/routes/settings.py	`app/api/routes/settings.py` — `EndpointIn.event_types: list[str] = []`	`event_types` is accepted unvalidated, so a typo silently disables the endpoint	Any list of arbitrary strings is accepted and persisted, and nothing cross-checks it against the deliverable event-type set the dispatcher gates on (RS3: validated at the schema level as *type*, not as *domain*).
F0057	W	6	b	Major	app/api/routes/settings.py	`app/api/routes/settings.py` — `EndpointIn.event_types: list[str] = []`, and `create_webhook_endpoint`	`event_types` is accepted unvalidated, so a typo silently subscribes to nothing	The Pydantic model accepts any list of strings with no membership check against the emitted event catalogue, and `enqueue_for_event`'s filter `if not endpoint.event_types or event_type in endpoint.event_types` then treats an unrecognized name as a subscription that simply never matches (RS3: validation deferred out of the schema and into a business-logic membership test that has no failure branch). `EndpointIn.url` is likewise a bare `str` rather than Pydantic's `HttpUrl`, which is why the hand-rolled `urlparse` check in the SSRF finding exists at all.
F0058	W2	6	c	Major	app/api/routes/settings.py	`app/api/routes/settings.py` — `EndpointIn.event_types: list[str] = []` and its use in `create_webhook_endpoint`	`event_types` is accepted unvalidated, so a typo subscribes an endpoint to nothing	The Pydantic model constrains the field to a list of strings and nothing more — no membership check against the event types the product emits, no length cap, no duplicate rejection — while `enqueue_for_event` later does an exact string match against it (RS3: validation at the boundary, not deep in business logic).
F0059	W12	5	a	Minor	app/api/routes/settings.py	`app/api/routes/settings.py` — `EndpointIn.event_types: list[str] = []`	`event_types` is accepted without checking the names are emittable	"Any string list is accepted, so `""invoice.payed""` registers successfully and matches nothing in `enqueue_for_event`'s membership test."
F0060	W23	7	c	Minor	app/api/routes/settings.py	`app/api/routes/settings.py` — `EndpointIn.event_types: list[str] = []`	`event_types` is accepted without validation against any known event type	"any string is accepted, so `""invoice.pad""` is stored and silently matches nothing."
F0061	W23	4	a	Minor	app/api/routes/settings.py	`app/api/routes/settings.py` — `EndpointIn.event_types` / `create_webhook_endpoint`	`event_types` is accepted without validation against any known set	"any list of arbitrary strings is stored, with no membership check and no length bound, so `""invoice_paid""` or `""Invoice.Paid""` registers successfully and matches nothing."
F0062	W23	9	a	Minor	app/api/routes/settings.py	`app/api/routes/settings.py` — `EndpointIn.event_types: list[str] = []`	`event_types` is accepted without validation against any known set	any string list is accepted, including typos and an unbounded number of entries.
F0063	W12	4	c	Minor	app/api/routes/settings.py	`app/api/routes/settings.py` — `EndpointIn.event_types: list[str] = []`	`event_types` is accepted without validation against the emitted event set	Any list of arbitrary strings is stored into the `JSONB` column and used by `enqueue_for_event`'s `event_type in endpoint.event_types` membership test, with no check against known types and no length cap.
F0064	W	9	b	Major	app/api/routes/settings.py	app/api/routes/settings.py — `EndpointIn.event_types: list[str] = []` and `create_webhook_endpoint`; app/events/dispatcher.py — `WEBHOOK_EVENT_TYPES`	`event_types` is accepted without validation against the event types the dispatcher can emit	any list of arbitrary strings is stored, while `enqueue_for_event` matches on exact membership (`event_type in endpoint.event_types`) and the dispatcher only ever emits the three values in `WEBHOOK_EVENT_TYPES`, so a typo like `invoice.payed` is accepted with a 201 and matches nothing; the list is also unbounded in length and the `url` unbounded in length.
F0065	W23	3	a	Minor	app/api/routes/settings.py	`app/api/routes/settings.py` — `EndpointIn.event_types: list[str] = []`	`event_types` is accepted without validation and the endpoint count is unbounded	Any strings are accepted, including typos, and the mutable-looking `= []` default is safe in Pydantic but reads as the Python mutable-default footgun to reviewers of the surrounding code.
F0066	W2	2	c	Minor	app/api/routes/settings.py	`app/api/routes/settings.py` — `EndpointIn.event_types: list[str] = []`; `app/webhooks/delivery.py` — `if not endpoint.event_types or event_type in endpoint.event_types`	"`event_types` is accepted without validation, and an empty list silently means ""everything"""	"Any string is accepted as an event type with no check against the known set (`WEBHOOK_EVENT_TYPES` in `app/events/dispatcher.py`), and the empty list is overloaded to mean ""subscribe to all"" — so a typo (`""invoice.payed""`) yields an endpoint that receives nothing, while a client that sends `[]` after a failed form validation subscribes to everything."
F0067	W23	2	c	Major	app/api/routes/settings.py	`app/api/routes/settings.py` — `EndpointIn.event_types: list[str] = []`; `app/events/dispatcher.py` — `WEBHOOK_EVENT_TYPES`	`event_types` is never validated against the set of event types the service actually emits	The request model accepts any list of strings and stores it in JSONB without checking membership in `WEBHOOK_EVENT_TYPES`, the only set for which `enqueue_for_event` is ever reached (RS3 at the boundary; R2: the eligible-type set is knowledge held in `dispatcher.py` alone and never consulted by the route that depends on it).
F0068	W2	3	c	Major	app/api/routes/settings.py	`app/api/routes/settings.py` — `EndpointIn.event_types` / `create_webhook_endpoint()`, with `app/events/dispatcher.py` — `WEBHOOK_EVENT_TYPES`	`event_types` is stored unvalidated and cannot match most of what the API advertises	"`event_types: list[str] = []` accepts any strings with no membership check, no length bound, and no size bound, and is persisted straight into JSONB, while only the three names in `WEBHOOK_EVENT_TYPES` are ever enqueued — so a subscription to anything else is accepted and then silently never fires, and `docs/webhooks.md`'s ""subscribes the endpoint to every event type we emit"" is untrue for the empty list too (it subscribes to three)."
